imdb_name_id,name,date_of_birth,amount of movies,gender
nm3015396,Soo-kyung Lee,,1,actress
nm3138980,Bing Bai,1986,1,actress
nm2650567,Anna Harris,,1,actress
nm6601333,Ella Harris,,1,actress
nm4412717,Thomas Sneed,,1,actor
nm4461718,Rebecca Kaser,,1,actress
nm4881514,Carter Baird,,1,actor
nm4634984,J.W. Bar,,1,actor
nm3476824,Aanchal Dwivedi,,1,actress
nm2957324,Alina Levshin,1984,1,actress
nm0068431,Nicholas Bell,1958,1,actor
nm2364639,Ngaire Dawn Fair,,1,actress
nm2890821,Aleksandr Golubkov,,1,actor
nm3144251,Alberto Trujillo,,1,actor
nm4414527,Lourdes Trueba,,1,actress
nm3418144,Bryson Baker,,1,actor
nm1169549,Jason Wilkinson,,1,actor
nm0125653,Ezra Buzzington,,3,actor
nm2740844,Katie Keene,,1,actress
nm4415146,Ai Ikeda,,1,actress
nm4414076,Ena Koshino,,1,actress
nm0063592,Richard Bekins,1954,1,actor
nm3217731,Kainaz Motivala,1986,2,actress
nm3822770,Rajkummar Rao,1984,15,actor
nm2437700,Anna Ardova,1969,2,actress
nm0368557,Amy-Joyce Hastings,1980,1,actress
nm2075330,Mark Killeen,,3,actor
nm4308020,Natsumi Takamori,,1,actress
nm4081338,Mika Akizuki,,2,actress
nm4160160,Tomás Magnusek,1984,1,actor
nm4514232,David Dolanský,1990,1,actor
nm4273257,Parvathy Omanakuttan,,2,actress
nm3892419,Humaima Malik,1987,2,actress
nm4493008,Manzar Sehbai,1950,1,actor
nm0056021,Jean Barney,,1,actor
nm1366470,Chloé Berthier,,1,actress
nm0101799,Jenna Boyd,1993,1,actress
nm0901667,Giselda Volodi,1959,1,actress
nm4959053,Maxwell Vreeland Andrew,,1,actor
nm4959077,Steven Bone,,1,actor
nm4500558,Thibault Le Guellec,,1,actor
nm1229476,Stephen Cloud,,1,actor
nm0167850,Bill Cobbs,1934,2,actor
nm0840823,Moisés Suárez,,1,actor
nm0412496,Moisés Iván Mora,,1,actor
nm4396911,Luke Hobson,,2,actor
nm4612152,Nicky Paul Barton,,1,actor
nm4043618,Tom Holland,1996,5,actor
nm1933128,Bailee Madison,1999,4,actress
nm4685196,Dusta Kimzey,,1,actress
nm4908984,Afsana Ara Bindu,,1,actress
nm1192344,Courtney Mun,1990,1,actress
nm1955677,Rob Oldfield,,1,actor
nm4420903,Emilio Dantas,,2,actor
nm2598824,Remo Rocha,1970,1,actor
nm4296129,Tôta Komizu,,1,actor
nm4109050,Hako Ohshima,,1,actress
nm2756855,Ali Sadeghi,,1,actor
nm4422007,Anamaria Vartolomei,,3,actress
nm4422170,Antonio Parac,1998,3,actor
nm4422364,Kristian Bonacic,1997,2,actor
nm3255264,Natalie Bail,,1,actress
nm3256490,Norm Wash,,1,actor
nm4330749,James Alexander Mackie,,1,actor
nm3856440,Yûki Kubota,,1,actor
nm1596318,Riaad Moosa,,1,actor
nm1081121,Vincent Ebrahim,1951,1,actor
nm1146705,Ananda George,,1,actor
nm1073516,Adrian Quihuis,,1,actor
nm0782035,Karim Seghair,,1,actor
nm3490062,Jing Bai,1983,1,actress
nm3049403,Fumi Nikaidô,1994,10,actress
nm4425740,Isidora Simijonovic,1997,1,actress
nm4425316,Vukasin Jasnic,,1,actor
nm1589312,Christian Serratos,1990,1,actress
nm4015689,Surveen Chawla,,7,actress
nm4084018,Iskra Jirsak,1987,1,actress
nm4539406,Nika Miskovic,1987,1,actress
nm2151232,Michael Vardian,1977,1,actor
nm4472234,Holly Georgia,,1,actress
nm2709455,Seigi Ozeki,,1,actor
nm4426497,Kanokkorn Jaicheun,1986,1,actress
nm3444592,Holly Goss,,1,actress
nm4688232,Matt Stokoe,1989,1,actor
nm2399383,Annalise Basso,,2,actress
nm4606593,Daniel Connors,,1,actor
nm4465147,Christopher Edwards,,1,actor
nm4101208,Ben Rosenfield,,2,actor
nm2116419,Gregg Sulkin,1992,4,actor
nm3665593,Min-Seok Oh,,1,actor
nm1246742,Angel Locsin,1985,5,actress
nm4465377,David Rauchenberger,,1,actor
nm4608517,André Würde,,1,actor
nm1705788,Alexandra Sydow,1976,1,actress
nm0146760,Alain Cavalier,1931,1,actor
nm4593767,Joy Karam,,1,actress
nm4594084,Chady Tineh,,1,actor
nm4477415,Sushar Manaying,,1,actress
nm4606766,Supanart Jittaleela,,4,actress
nm1229204,Nadine Velazquez,1978,4,actress
nm4428040,Zuher Khan,1992,1,actor
nm4428422,Partho A. Gupte,,2,actor
nm4473016,Numaan Sheikh,,1,actor
nm0226819,Richard Dillane,1964,1,actor
nm0111730,Peter Brooke,,2,actor
nm2143605,Öznur Kula,,1,actress
nm4390380,Aydin Orak,,1,actor
nm4672312,Emily Wadley,,1,actress
nm4432270,Halil Tasdemir,,1,actor
nm4431572,Senem Basak,,1,actress
nm1315809,Stephanie Sheh,1977,2,actress
nm2583829,Cristina Valenzuela,1987,6,actress
nm3639914,Alexei Ryan,,1,actor
nm2326440,Cory Jacob,,2,actor
nm1288315,Bahareh Rahnama,,2,actress
nm3746014,Jonathan Regier,,1,actor
nm2608287,Katharine Lee McEwan,,2,actress
nm0003870,Marilyn Ghigliotti,1961,2,actress
nm2362713,Stephanie Sigman,1987,1,actress
nm2084963,Noé Hernández,,4,actor
nm0718198,Victor Reinier,1963,1,actor
nm2065398,Evie Thompson,1995,1,actress
nm0569891,Tom McGrath,1964,1,actor
nm3922858,Naima McLean,,1,actress
nm0615063,Joel Murray,1963,1,actor
nm1827469,Tara Lynne Barr,1993,1,actress
nm1197529,Kristopher Turner,1980,2,actor
nm0522909,Yan-Kay Crystal Lowe,1981,1,actress
nm2528451,Josephine Decker,,4,actress
nm3307062,Diego Noguera,1982,1,actor
nm5048960,Alicia Fehrmann,,1,actress
nm2554000,Chad Ford,1972,1,actor
nm4440417,Scott Higgins,,1,actor
nm2381142,Amy De Bhrún,1984,1,actress
nm2956456,David Haydn,,1,actor
nm1546275,Chris Finch,1979,1,actor
nm2474514,Louise Houghton,,1,actress
nm0707983,Sendhil Ramamurthy,1974,1,actor
nm0219748,Catherine Dent,1965,1,actress
nm6003019,Alae Hamoud,,1,actor
nm3737845,Ghida Nouri,,1,actress
nm2336665,Sahar Biniaz,,1,actress
nm0149639,Camyar Chai,,1,actor
nm0047887,Karen Baird,,1,actress
nm2154915,Orfeas Avgoustidis,1985,1,actor
nm2152269,Vicky Kaya,1978,1,actress
nm0703831,Ed Quinn,1968,2,actor
nm3601766,Shraddha Kapoor,1987,12,actress
nm4447323,Taaha Shah Badusha,,1,actor
nm4457938,Chowdhury Zawata Afnan,,1,actor
nm4457942,Rayan Ibtesham Chowdhury,,1,actor
nm0887769,Geert Van Rampelberg,1975,3,actor
nm0483888,Jussi Lampi,1961,1,actor
nm4492185,Jamie Bick,,1,actress
nm3426387,Friedrich Heine,1998,1,actor
nm3050823,Larry Butchins,,1,actor
nm1686684,Zach Cohen,1977,1,actor
nm3187851,Veronica Ricci,1988,2,actress
nm4338487,Alena Savostikova,,1,actress
nm4449800,Lorenzo van Velzen Bottazzi,,1,actor
nm4311811,Floris Bosveld,,1,actor
nm4449003,Sam Tsui,,1,actor
nm2253366,Julie Shain,,1,actress
nm4589246,Guanlin Ji,,3,actress
nm8275833,Shangqing Su,,1,actor
nm1476599,Marios Ioannou,,1,actor
nm3139787,Marlene Kaminsky,,1,actress
nm7404790,Carolina Retamal,,1,actress
nm1741912,Rashid Debbouze,,1,actor
nm2463868,Yassine Azzouz,,1,actor
nm1678814,Eiichirô Funakoshi,,1,actor
nm0126724,Nathalie Bécue,,1,actress
nm0916037,Bronson Webb,1983,2,actor
nm0702600,Peyman Ghassemkhani,1967,1,actor
nm0485183,Dieter Landuris,1961,1,actor
nm5787342,Rickson Tevez,,1,actor
nm5787486,Gabriel Weinstein,,1,actor
nm2063811,Brendan Meyer,1994,1,actor
nm1230844,Narain,,5,actor
nm4515881,Bafiokadie Potey,,1,actor
nm4515932,Tene Potey,,1,actress
nm2755754,Sudip Mukherjee,1976,1,actor
nm4463951,Mikhail Barskovich,,1,actor
nm4464369,Tatyana Shapovalova,,1,actress
nm0886338,Ruben van der Meer,1970,2,actor
nm0778402,Luigi Sciamanna,,1,actor
nm4445004,Sheila Monterola,,1,actress
nm3952735,Charlie Keegan,,1,actor
nm4445696,Soufia Issami,,2,actress
nm4445472,Mouna Bahmad,,1,actress
nm4491361,Motoko Gollent,,1,actress
nm3837944,Brandon Larracuente,1994,1,actor
nm1537866,Richard A. Romano,,1,actor
nm1628115,Juliet Rylance,1979,1,actress
nm0846750,Raúl Taibo,1954,2,actor
nm2182415,Inma Alcántara,,1,actress
nm2068637,Andrés Blanco,,1,actor
nm0083029,Liza Binkley,,1,actress
nm4447185,Liza Bock,,1,actor
nm0295568,Annette Frier,1974,1,actress
nm3142831,Andrea Velasco,,2,actress
nm4834796,Paul Brannigan,,2,actor
nm0378132,John Henshaw,1951,1,actor
nm0915458,Damon Wayans Jr.,1982,1,actor
nm0548492,Nadezhda Markina,1959,2,actress
nm0350335,Robert Gwilym,1956,1,actor
nm0684131,Hon Ping Tang,,1,actor
nm1185747,Cameron Monaghan,1993,2,actor
nm0753526,RZA,1969,1,actor
nm3904639,Isaac Bonillo Alcaina,,1,actor
nm3923961,Gustavo Dettler,,1,actor
nm3218326,Liesel Hanson,,1,actress
nm4450527,Jawara Duncan,,1,actor
nm4449831,Raayo S. Bakhirta,,3,actor
nm1980596,Leyla Zareh,1974,2,actress
nm4709543,Fabian Wolfrom,1991,1,actor
nm2208304,Blandine Papillon,,1,actress
nm4460018,Dmytro Linartovych,,1,actor
nm0512662,Vitaliy Linetskiy,1971,2,actor
nm0564901,Martin McCann,1983,4,actor
nm4107029,Kalan Ray,,1,actor
nm0021132,Tyrees Allen,,1,actor
nm1383586,John Brotherton,,2,actor
nm0116623,Dominic Brunt,1970,1,actor
nm0593449,Joanne Mitchell,,1,actress
nm0494895,Adam Leadbeater,,1,actor
nm4453360,Lorena King,,1,actress
nm4294404,Richard Alexander,,1,actor
nm2069512,Dallas Barnett,1964,1,actor
nm1073929,Álex García,1981,7,actor
nm6543093,Geraldine Viswanathan,,3,actress
nm1893247,Kelly Schumann,,1,actress
nm0176143,Chris Constantinou,,1,actor
nm1499738,Namgyal Lhamo,,1,actress
nm4454642,Bei-Er Bao,1984,3,actor
nm3447142,Bingkun Cao,,1,actor
nm4878976,Zach Avery,,1,actor
nm1237063,Anand Abhyankar,,1,actor
nm0081197,Victoria Bidewell,1978,1,actress
nm4881749,Seána Kerslake,,3,actress
nm0911639,Johnny Ward,,1,actor
nm3275688,Sivan Levy,1987,2,actress
nm3270108,Veronica Kedar,1984,1,actress
nm0439257,Ana Karic,1941,1,actress
nm4457593,Apu Biswas,,3,actress
nm1194737,Þorsteinn Guðmundsson,1967,1,actor
nm1145430,Brynhildur Guðjónsdóttir,1972,1,actress
nm0765715,Al Snow,1963,2,actor
nm4323217,John Wells,,1,actor
nm0082517,John Billingsley,1960,1,actor
nm2401178,Chella Ferrow,,1,actress
nm3409944,Ole Kroes,,1,actor
nm4173349,Maas Bronkhuyzen,,3,actor
nm0461220,Jim Knobeloch,1950,1,actor
nm0210522,Serge De Nardo,,1,actor
nm0549264,Chris Marlowe,1951,1,actor
nm0606637,Jessica Morris,1979,6,actress
nm2430394,Oliviah Crawford,,1,actress
nm3444024,Javad Razavian,,3,actor
nm2317267,Reza Shafi' Jam,,1,actor
nm4461178,Isabel Cristina Cadavid,,1,actress
nm1767717,Linda Lucía Callejas,,1,actress
nm3917703,Michelle Giroux,,1,actress
nm0441754,Judah Katz,1960,1,actor
nm0034962,Kristen Ariza,,1,actress
nm3486202,Ashanti Brown,,1,actress
nm2482391,Nora Arnezeder,1989,3,actress
nm1983888,Vir Das,,5,actor
nm1457472,Jennifer Ulrich,1984,2,actress
nm4472699,Patrik Dergel,1989,1,actor
nm3275365,Lukás Reichl,1988,1,actor
nm4462561,Giada Caruso,,1,actress
nm4451199,Susy Suarez,,1,actress
nm0755417,Shlomo Sadan,,1,actor
nm4163061,Caty Baccega,,1,actress
nm2788974,Madison McKinley,,1,actress
nm1072959,Gattlin Griffith,,1,actor
nm6047337,Rene Batson,,1,actor
nm2746310,Kerem Can,,2,actor
nm0038068,Giovanni Arvaneh,1964,1,actor
nm1118612,Dong-wook Kim,1983,2,actor
nm4463812,Ye-ron Kim,,1,actress
nm2328002,Anne Gauthier,,1,actress
nm7287525,Arun Saha,,1,actor
nm4465194,Shubashish,,1,actor
nm3137501,Samuel Kay Forrest,,1,actor
nm1991605,Nathan Sapsford,,1,actor
nm7188414,Freddie Thorp,1994,1,actor
nm1892299,Lara Jean Chorostecki,1984,3,actress
nm4540701,Anton Glas,1997,1,actor
nm4540741,Lana Welter,,1,actor
nm4241717,Alison Fyhrie,,1,actress
nm1700147,Philip Quinaz,,1,actor
nm2464346,Keren Berger,1980,1,actress
nm4276462,Joo Won,1987,5,actor
nm4613307,Klara Naka,1998,1,actress
nm4610095,Tamy Zajec,1996,1,actress
nm4561762,Xavier Abreu,,1,actor
nm0019595,Alberto Alifa,,2,actor
nm4466070,Lianie May,,1,actress
nm4466132,Bok van Blerk,,2,actor
nm1515806,Nico Panagio,1971,2,actor
nm2112350,Andy Callaghan,,1,actor
nm4050580,John Doughty,,1,actor
nm4469366,Satyajeet Dubey,,2,actor
nm0660371,Martin Papazian,1976,2,actor
nm2294573,Tristan Lake Leabu,1999,1,actor
nm2602883,Malla Malmivaara,1982,3,actress
nm1086981,Josef Altin,1983,1,actor
nm0574460,Shane McRae,1977,1,actor
nm0231122,Aubrey Dollar,1980,1,actress
nm2470004,Aleksey Dmitriev,1976,1,actor
nm3923792,John Wu,,1,actor
nm4219191,Jason Pead,,1,actor
nm7737759,Shari Caruso,,1,actress
nm2285834,Ameara Lavey,1983,1,actress
nm1162053,Ho-jeong Yu,,1,actress
nm2987726,Eun-kyung Shim,1994,5,actress
nm1970636,Zenzo Ngqobe,,1,actor
nm4469640,Nozipho Nkelemba,,1,actress
nm4472561,Jeon Ji-Yeon,,1,actress
nm1069519,Sun-cheol Kim,,1,actor
nm4474201,Appukutty,,2,actor
nm3674752,Saranya Mohan,1989,2,actress
nm0008336,Atsushi Abe,1981,3,actor
nm0905351,Gonçalo Waddington,1977,1,actor
nm1958488,Ralph Amoussou,1989,1,actor
nm4474480,Susen Ermich,,1,actress
nm0728786,Magdalena Ritter,1957,1,actress
nm4472653,Karan Sharma,,1,actor
nm6938502,Karanvir Sharma,,2,actor
nm4474394,Anton Häggblom,,1,actor
nm4276659,Phil Haus,,1,actor
nm4472738,Noelle Mihalinec,,1,actress
nm0755518,Benjamin Sadler,1971,2,actor
nm4603699,Alex Shryock,,1,actor
nm1822921,Dragana Kostadinovska,,1,actress
nm2359873,Hannah Levien,,1,actress
nm0156858,Shefali Shah,,3,actress
nm0434223,Jane Kaczmarek,1955,1,actress
nm2745259,Victoria Emmons,,1,actress
nm4475840,Meghan McCabe-Habrat,,1,actress
nm3056324,Gianni Capaldi,1975,2,actor
nm2377131,Liza Del Sierra,1985,1,actress
nm3035650,Dario Lado,,1,actor
nm4501128,Ymanol Perset,,1,actor
nm4477836,Jack Kesy,,3,actor
nm1278705,Florian Brückner,1984,1,actor
nm4838903,Mathias Kellner,1984,1,actor
nm0152430,Kevin Chapman,,2,actor
nm3358233,Ashley Hinshaw,1988,3,actress
nm0913812,Hiroyuki Watanabe,1955,1,actor
nm2617038,Darius Sinathrya,,1,actor
nm2922103,T. Rifnu Wikana,,3,actor
nm4819303,Yui Asano,,1,actress
nm4098287,Audrey Bastien,,2,actress
nm1702868,Jishu Sengupta,1977,11,actor
nm4004372,Graham Rogers,,2,actor
nm1134945,John Schwab,1972,1,actor
nm0943557,Jo Wyatt,1970,2,actress
nm4486082,Shamna Kasim,,5,actress
nm2679917,Nick Jonas,1992,1,actor
nm4485305,Federica Lacaño,,1,actress
nm0579144,María Mendive,,1,actress
nm4053316,Jae Phan,,1,actor
nm3226745,Alison Dahlstrom,1988,1,actress
nm3976983,Naushaad Abbas,,1,actor
nm4485227,Jett Bryant,,2,actor
nm3906344,Madeline Brumby,,2,actress
nm4485204,Calum Booth,,1,actor
nm4491664,Steve Worsley,,1,actor
nm1240448,Liam O'Brien,1976,1,actor
nm4250784,Mahiro Aine,1991,1,actress
nm3651823,Steve VanVolkingburgh,,1,actor
nm3435583,Clayton Garrett,,1,actor
nm0722088,Hassan Rezai,,1,actor
nm1659172,Austin Rogers,1994,1,actor
nm4504454,Victoria Gold,,1,actress
nm5097044,Isabela Merced,,2,actress
nm4271336,Shameik Moore,1995,3,actor
nm2530233,Avi Rothman,,1,actor
nm0798170,Mitch Silpa,,1,actor
nm7917566,Aaron Badie,,1,actor
nm4039028,Anita Nicole Brown,,1,actress
nm3582210,Ricarda Zimmerer,,1,actress
nm1483241,Dylan Hartigan,1996,1,actor
nm4489246,Alex Maizus,,1,actor
nm0016109,Babis Alatzas,1949,1,actor
nm1462583,Petros Bousoulopoulos,,1,actor
nm4491233,Jack Holmes,,1,actor
nm0524240,Matt Lucas,1974,1,actor
nm0082052,Jan Bijvoet,1966,3,actor
nm0554578,Ana Martín,1946,1,actress
nm3507253,Isabel Yudice,,1,actress
nm3266168,Rebecca Dayan,,2,actress
nm4496235,Jennifer Murray,,1,actress
nm0083655,Gil Birmingham,1953,2,actor
nm0772704,Kyle Schmid,1984,1,actor
nm2395760,Sonja Kinski,1986,1,actress
nm3133059,Lucas Adriaanse,,1,actor
nm4494038,Pippa Allen,,1,actress
nm2240326,Avan Jogia,1992,2,actor
nm4170158,Quirin Oettl,1999,4,actor
nm3190246,Richa Chadha,,7,actress
nm0911434,Caryn Ward,,1,actress
nm2647043,Jim Roof,,1,actor
nm2643524,Shannon Malone,,1,actress
nm1782956,David Wurawa,,1,actor
nm4005376,Greg Hoople,,1,actor
nm4001763,Stephanie Motta,,1,actress
nm4495543,Nusrat Jahan,1990,2,actress
nm0850102,Amanda Tapping,1965,1,actress
nm2740647,Gabrielle Stone,1988,2,actress
nm2426419,Andrew Sensenig,,4,actor
nm3904401,Michael Luckett,,1,actor
nm3903808,Vanessa Smythe,,1,actress
nm0769003,Tony Scannell,1945,1,actor
nm0170559,Graham Cole,1952,1,actor
nm4611641,Nico Stone,,1,actor
nm4609495,Adam DuPaul,,1,actor
nm2284681,Maura Murphy,,1,actress
nm4030798,Chris Schleicher,,1,actor
nm3873969,Luka Cimpric,,1,actor
nm4001185,Jure Henigman,1985,1,actor
nm1094929,Kurt David Anderson,,1,actor
nm0566406,Kevin McCorkle,1958,2,actor
nm4497249,Obusentswe Dreamar Manyim,,1,actor
nm0328954,Omar Gooding,1976,2,actor
nm2931190,Laurel Vail,1981,1,actress
nm4394604,Cindy Díaz,1990,2,actress
nm4198905,Sara Bibang,,1,actress
nm0787715,Kerry Shale,1958,1,actor
nm2874635,Ace Marrero,1982,3,actor
nm3224822,Katie Stegeman,,1,actress
nm0769590,Brandy Schaefer,,2,actress
nm4504121,Zack Andrews,,2,actor
nm1959866,Brad Johnson,,3,actor
nm0565133,Francis X. McCarthy,1942,1,actor
nm1759939,Glenda Braganza,1978,1,actress
nm3033378,Joséphine de La Baume,1984,2,actress
nm1728860,Samvrutha Sunil,,4,actress
nm1230714,Bozena Adamek,1952,1,actress
nm1064766,Hanna Bieluszko,1954,1,actress
nm3477347,JM de Guzman,,2,actor
nm2542618,Zack Fahey,,1,actor
nm2267233,Mike Pfaff,,1,actor
nm0712262,Rick Ravanello,1967,2,actor
nm4503157,Dina Fuad,,1,actress
nm2829900,Eileen Stevens,1974,3,actress
nm0586154,Danijela 'Nela' Mihajlovic,1969,1,actress
nm1968306,Jason Cortlund,,1,actor
nm2924606,Tiffany Esteb,,1,actress
nm4502329,Renzo Sabelli,,1,actor
nm4502505,Romina Pinto,,1,actress
nm1482510,Hannah Tointon,1987,2,actress
nm1863068,Louisa Lytton,1989,1,actress
nm3285259,Edie Dakota,,1,actress
nm3173152,Angel Amaral,,1,actor
nm4841962,Hannah Ward,,1,actress
nm1104232,Christopher Mann,1964,2,actor
nm0183144,Laura L. Cottrel,,1,actress
nm3776378,Ho-geun Bae,,1,actor
nm3753115,Bo-geun Cheon,,1,actor
nm4132400,Ryan Jones,,1,actor
nm4565669,Nathan Varnson,,1,actor
nm4291439,Ragini Dwivedi,,2,actress
nm5597268,Alián Devetac,,1,actor
nm1900525,Daniel Veronese,,1,actor
nm1587783,Eun-hye Yun,1984,1,actress
nm0887670,Denise Van Outen,1974,1,actress
nm3525714,Kristen Springer,,1,actress
nm2732170,Jay Wesley Cochran,,1,actor
nm4545109,Alan Corral,,1,actor
nm3973870,Peri Baumeister,1986,4,actress
nm4511435,Ian Chisholm,,1,actor
nm0005325,Keri Lynn Pratt,1978,1,actress
nm5176076,Mariya Smolnikova,1987,2,actress
nm3331125,Yanina Studilina,1985,1,actress
nm3757358,Visar Vishka,1977,1,actor
nm1971337,Asli Bayram,,1,actress
nm3061633,Emma Dante,1967,1,actress
nm2778406,Bhama,,2,actress
nm2316017,Mickey Sumner,1984,3,actress
nm2968655,Harry McEntire,1990,1,actor
nm2395586,Christopher Mintz-Plasse,1989,1,actor
nm1484270,Harry Shum Jr.,1982,1,actor
nm2487716,Ratchawin Wongviriya,,1,actress
nm4513831,Atthama Chiwanitchaphan,,1,actress
nm3167464,Jade Pettyjohn,,2,actress
nm1748388,Kerris Dorsey,1998,2,actress
nm0560344,Maurizio Mattioli,1950,3,actor
nm2643206,Leszek Lichota,1977,1,actor
nm2162693,Agnieszka Podsiadlik,1981,4,actress
nm0235652,Ann Dowd,1956,3,actress
nm0206537,Patrick Day,1968,1,actor
nm1146265,Chris Sheffield,1988,1,actor
nm4516963,Brittany Belland,,2,actress
nm2293122,Ray Goodwin,,1,actor
nm0835345,Heinz Strunk,1962,1,actor
nm4517774,Rob Bartlett,,1,actor
nm4519812,Wendy Parsons,,1,actress
nm4518425,Julie Royer,,1,actress
nm0624574,Anna Nehrebecka,1947,1,actress
nm1024868,Mei Melançon,1980,2,actress
nm0325221,Iddo Goldberg,1975,1,actor
nm2151395,Shayesteh Irani,,1,actress
nm2346905,Ghazal Shakeri,,2,actress
nm2836170,Raw Leiba,,1,actor
nm2526490,James David Rich,1974,1,actor
nm3631965,Tia Lynn Ballard,1986,2,actress
nm3965494,Megli Micek,,1,actress
nm3730642,Lundon Boyd,,3,actor
nm2897413,Dharshan Dharmaraj,,1,actor
nm1990557,Suliman Eid,1968,1,actor
nm4522303,Joey Brown,,1,actor
nm1998145,Garrett Vander Leun,1982,1,actor
nm7957190,Merve Akaydin,,2,actress
nm1342513,Shanola Hampton,1977,1,actress
nm0625351,Elimu Nelson,,1,actor
nm0138493,Dalila Carmo,1974,1,actress
nm1706954,Peter Schneider,1975,2,actor
nm4672733,Timur Massold,,1,actor
nm4524895,Jonathan Chang,,1,actor
nm3550316,Ko Fan Chang,1972,1,actor
nm5354037,Wasir Chou,1978,1,actor
nm0284588,Yung-Feng Lee,1962,1,actor
nm2265157,Isabelle Fuhrman,1997,3,actress
nm3933460,Christy Escobar,,1,actress
nm3680052,Florence Blain Mbaye,,1,actress
nm1525807,Joel Courtney,1996,6,actor
nm5117180,Sofia Karemyr,,1,actress
nm2685920,Simon J. Berger,1979,4,actor
nm1497570,Paul Rae,1968,1,actor
nm0794050,Kipp Shiotani,,1,actor
nm1977378,Peter Cilella,1977,1,actor
nm3598223,Vinny Curran,,1,actor
nm0530007,Andrea López,,1,actress
nm0795637,Juan Pablo Shuk,,1,actor
nm0724116,Hoyt Richards,1962,1,actor
nm1441832,Yiftach Klein,1972,2,actor
nm3529761,Yaara Pelzig,1988,1,actress
nm0365768,Michelle Harrison,1975,1,actress
nm0134889,Kirk Caouette,,1,actor
nm1507314,Kristina Valada-Viars,,1,actress
nm1754332,Emily Schweitz,1979,1,actress
nm2209074,Fenessa Pineda,,1,actress
nm3083922,Venecia Troncoso,,1,actress
nm5811172,Sascha Alexander,,1,actor
nm5310631,Ariane Pochon,,1,actress
nm4528104,Michael G MacDonald,,1,actor
nm4541722,Samuel MacDonald LeMoine,,1,actor
nm0913585,Audrey Wasilewski,1967,1,actress
nm0080409,Deven Bhojani,1969,1,actor
nm3311942,Ucok Baba,,1,actor
nm4528430,Annisa Bahar,,1,actress
nm7731261,A. Belle,,1,actress
nm8636929,The Black Angels of Hell,,1,actress
nm2615398,Takeru Satoh,1989,12,actor
nm3191754,Emi Takei,1993,5,actress
nm2394568,Swen Temmel,,1,actor
nm3504400,Manuel Domenech,,1,actor
nm1840475,Judita Frankovic,1981,2,actress
nm2574924,Iva Mihalic,1985,1,actress
nm1625341,Mac Dale,,1,actor
nm3966614,Phil Dukarsky,,1,actor
nm4543363,Michael Guy Allen,,1,actor
nm4285513,Meg Braden,,1,actress
nm4531861,Ko Zandvliet,,1,actor
nm1135247,Dario Bandiera,1970,2,actor
nm0080578,Alessandro Bianchi,1969,1,actor
nm2201022,Reece Ritchie,1986,1,actor
nm2496312,Amara Karan,1984,1,actress
nm1507695,Peter Cizmar,,1,actor
nm5439229,Beáta Dubielová,1965,1,actress
nm4110608,Cristina Rodlo,1990,1,actress
nm0597655,René Monclova,,1,actor
nm0244865,Avijit Dutt,,1,actor
nm4621916,Ivo Arakov,1988,1,actor
nm3093554,Ahmed Fahmy,1980,3,actor
nm6674612,Shikoo,,2,actor
nm0025546,Hark-On Fung,1948,1,actor
nm5209475,Xiaochao Yuan,1988,1,actor
nm3948952,Vanessa Kirby,1988,3,actress
nm2337337,Friederike Becht,1986,2,actress
nm4533391,Luise Heyer,1985,5,actress
nm1690191,Ana Majhenic,1981,1,actress
nm2120394,Frano Maskovic,1978,2,actor
nm1201765,Neven Aljinovic-Tot,,1,actor
nm4534554,Elya Inbar,,1,actress
nm2974640,Samuel Schneider,1995,3,actor
nm0178757,Michael Copon,1982,2,actor
nm3896697,Rachel Lara,,1,actress
nm4587910,Seye Adelekan,,1,actor
nm4008100,Heida Reed,1988,1,actress
nm1024762,Alyssa Lobit,,1,actress
nm1715118,AnnaLynne McCord,1987,5,actress
nm0058372,Roger Bart,1962,2,actor
nm0032552,Vinay Apte,1951,1,actor
nm2433372,Raouf Hadj Mohamed,,1,actor
nm4538567,Arne Vereecken,,1,actor
nm4539846,Sharmin Zoha Shoshee,,1,actress
nm3976352,Jessi Gotta,,2,actress
nm3329539,Jessica Savage,,1,actress
nm3169635,Robert Render,1977,2,actor
nm4200564,Jo Lamont-Crawford,,1,actress
nm2686243,Igor Kovac,1983,1,actor
nm0631910,Suzana Nikolic,1965,1,actress
nm1626096,Yurina Kumai,1993,1,actress
nm3139716,Airi Suzuki,,2,actress
nm2342614,Lance Gross,1981,1,actor
nm0767688,Jeremy Saville,,1,actor
nm2961993,Craig Rees,1974,2,actor
nm0213766,Antonio Dechent,1960,2,actor
