year,month,genre,duration,first country,second country,Is second country,first language,second language,Is second language,production company,budget,first actor age,first actor amount of movies,first actor gender,second actor age,second actor amount of movies,second actor gender,director amount of movies,average rating
1931.0,6.0,1193.0,67,1.0,-1.0,0,1.0,-1.0,0,7.0,140000.0,43.0,17.0,1.0,16.0,9.0,2.0,6.0,6.0
1931.0,11.0,1180.0,80,1.0,-1.0,0,1.0,-1.0,0,1.0,634000.0,36.0,2.0,1.0,41.0,6.0,2.0,20.0,5.8
1931.0,12.0,1527.0,70,1.0,-1.0,0,1.0,14.0,1,6.0,291000.0,31.0,5.0,1.0,21.0,13.0,2.0,19.0,7.8
1931.0,6.0,1240.0,93,1.0,-1.0,0,1.0,-1.0,0,1.0,529000.0,29.0,23.0,2.0,38.0,21.0,1.0,43.0,6.7
1931.0,8.0,1472.0,67,1.0,-1.0,0,1.0,-1.0,0,7.0,184000.0,32.0,12.0,2.0,34.0,13.0,2.0,17.0,5.1
1931.0,4.0,1193.0,72,1.0,-1.0,0,1.0,-1.0,0,2.0,220000.0,40.0,4.0,1.0,27.0,8.0,2.0,99.0,5.3
1931.0,2.0,1557.0,79,1.0,-1.0,0,1.0,-1.0,0,2.0,249000.0,24.0,77.0,2.0,42.0,1.0,1.0,34.0,6.1
1931.0,1.0,1557.0,74,1.0,-1.0,0,1.0,-1.0,0,1.0,438000.0,26.0,24.0,2.0,27.0,50.0,1.0,43.0,6.3
1931.0,3.0,1955.0,87,1.0,-1.0,0,1.0,3.0,1,10063.0,810568.0,39.0,29.0,2.0,40.0,7.0,1.0,17.0,5.0
1931.0,5.0,1557.0,72,1.0,-1.0,0,1.0,9.0,1,1.0,338000.0,27.0,64.0,2.0,30.0,54.0,1.0,26.0,5.4
1931.0,8.0,1063.0,72,1.0,-1.0,0,1.0,10.0,1,2.0,260000.0,24.0,77.0,2.0,30.0,13.0,1.0,60.0,7.1
1931.0,12.0,1180.0,63,1.0,-1.0,0,1.0,-1.0,0,7.0,293000.0,36.0,16.0,1.0,43.0,17.0,1.0,57.0,6.7
1931.0,11.0,1193.0,89,1.0,-1.0,0,1.0,-1.0,0,3.0,832679.9214,20.0,17.0,2.0,18.0,67.0,2.0,31.0,6.9
1931.0,4.0,1231.0,83,1.0,-1.0,0,1.0,9.0,1,106.0,494000.0,46.0,40.0,1.0,52.0,30.0,1.0,10.0,6.3
1931.0,9.0,1061.0,74,1.0,-1.0,0,1.0,-1.0,0,1.0,276000.0,36.0,19.0,1.0,21.0,9.0,2.0,1.0,5.7
1931.0,8.0,1557.0,73,1.0,-1.0,0,1.0,-1.0,0,1.0,503000.0,32.0,16.0,1.0,34.0,18.0,1.0,14.0,6.0
1931.0,8.0,1559.0,82,1.0,-1.0,0,1.0,-1.0,0,1.0,302000.0,30.0,54.0,1.0,53.0,7.0,1.0,12.0,6.1
1931.0,9.0,1557.0,80,1.0,-1.0,0,1.0,-1.0,0,57.0,584000.0,21.0,23.0,2.0,29.0,2.0,1.0,37.0,7.6
1931.0,10.0,1557.0,76,1.0,-1.0,0,1.0,-1.0,0,1.0,572638.0,26.0,24.0,2.0,30.0,54.0,1.0,54.0,6.4
1931.0,8.0,1103.0,68,1.0,-1.0,0,1.0,-1.0,0,1.0,354162.0,27.0,64.0,2.0,48.0,1.0,2.0,15.0,5.4
1931.0,5.0,29.0,122,1.0,-1.0,0,1.0,78.0,1,1.0,1312636.0,53.0,9.0,1.0,27.0,1.0,2.0,48.0,6.2
1931.0,11.0,1557.0,81,1.0,-1.0,0,1.0,-1.0,0,6.0,251289.0,21.0,13.0,2.0,24.0,5.0,1.0,19.0,7.5
1932.0,11.0,577.0,84,1.0,-1.0,0,1.0,-1.0,0,6.0,305000.0,33.0,55.0,1.0,28.0,15.0,1.0,73.0,6.4
1932.0,12.0,1103.0,85,1.0,-1.0,0,1.0,-1.0,0,7.0,458000.0,30.0,26.0,2.0,39.0,21.0,1.0,15.0,6.4
1932.0,3.0,1324.0,84,1.0,-1.0,0,1.0,-1.0,0,1.0,433000.0,50.0,32.0,1.0,54.0,43.0,1.0,43.0,6.9
1932.0,5.0,1472.0,70,1.0,-1.0,0,1.0,-1.0,0,1.0,460733.0,27.0,24.0,2.0,31.0,36.0,1.0,18.0,6.4
1932.0,2.0,1234.0,86,1.0,-1.0,0,1.0,-1.0,0,1.0,230000.0,49.0,31.0,1.0,21.0,17.0,2.0,12.0,6.8
1932.0,1.0,1472.0,70,1.0,-1.0,0,1.0,-1.0,0,7.0,300000.0,50.0,32.0,1.0,25.0,38.0,2.0,57.0,6.5
1932.0,9.0,1178.0,91,1.0,-1.0,0,1.0,-1.0,0,1.0,602620.0,35.0,36.0,2.0,28.0,50.0,1.0,32.0,6.5
1932.0,1.0,1472.0,76,1.0,-1.0,0,1.0,-1.0,0,4.0,889154.0,54.0,43.0,1.0,29.0,13.0,2.0,39.0,7.6
1932.0,11.0,1472.0,88,1.0,-1.0,0,1.0,-1.0,0,27.0,489652.0,27.0,16.0,2.0,27.0,13.0,1.0,10.0,7.0
1932.0,9.0,26.0,71,1.0,-1.0,0,1.0,-1.0,0,27.0,349456.0,42.0,19.0,1.0,22.0,3.0,2.0,9.0,6.3
1932.0,1.0,1237.0,73,1.0,-1.0,0,1.0,-1.0,0,16.0,286000.0,40.0,11.0,2.0,37.0,6.0,1.0,60.0,6.9
1932.0,11.0,1577.0,86,1.0,-1.0,0,1.0,-1.0,0,7.0,619000.0,39.0,35.0,1.0,30.0,26.0,2.0,60.0,6.3
1931.0,1.0,1903.0,98,1.0,-1.0,0,1.0,-1.0,0,4.0,535000.0,34.0,48.0,1.0,29.0,22.0,2.0,16.0,7.6
1932.0,1.0,1472.0,72,1.0,-1.0,0,1.0,-1.0,0,1.0,350000.0,64.0,9.0,2.0,22.0,5.0,1.0,43.0,7.0
1932.0,10.0,1472.0,77,1.0,-1.0,0,1.0,-1.0,0,1.0,203420.0,30.0,9.0,2.0,28.0,50.0,1.0,26.0,6.8
1932.0,12.0,1561.0,80,1.0,-1.0,0,1.0,-1.0,0,4.0,799520.0,31.0,63.0,1.0,32.0,11.0,2.0,49.0,6.5
1932.0,2.0,1204.0,67,1.0,-1.0,0,1.0,-1.0,0,16.0,214000.0,41.0,22.0,1.0,26.0,7.0,2.0,78.0,5.9
1932.0,12.0,1557.0,96,1.0,-1.0,0,1.0,6.0,1,1.0,480000.0,47.0,40.0,1.0,32.0,28.0,1.0,73.0,6.5
1932.0,2.0,1523.0,64,1.0,-1.0,0,1.0,6.0,1,1.0,310607.0,34.0,12.0,1.0,27.0,8.0,2.0,21.0,7.9
1932.0,5.0,2021.0,54,1.0,-1.0,0,1.0,-1.0,0,454.0,41000.0,36.0,5.0,1.0,24.0,4.0,2.0,2.0,5.5
1932.0,1.0,1557.0,112,1.0,-1.0,0,1.0,11.0,1,1.0,700000.0,27.0,24.0,2.0,50.0,32.0,1.0,32.0,7.4
1932.0,5.0,1559.0,103,1.0,-1.0,0,1.0,9.0,1,1.0,514000.0,33.0,16.0,1.0,23.0,22.0,2.0,47.0,5.8
1932.0,11.0,1234.0,92,1.0,-1.0,0,1.0,-1.0,0,2.0,195845.0,37.0,21.0,1.0,28.0,25.0,2.0,66.0,8.2
1932.0,3.0,1103.0,80,1.0,-1.0,0,1.0,-1.0,0,6.0,225000.0,24.0,31.0,1.0,22.0,13.0,2.0,19.0,6.1
1932.0,8.0,1072.0,68,1.0,-1.0,0,1.0,-1.0,0,2.0,291039.0,40.0,47.0,1.0,27.0,51.0,2.0,55.0,7.3
1932.0,2.0,1103.0,80,1.0,-1.0,0,1.0,3.0,1,454.0,541075.0,28.0,27.0,2.0,31.0,13.0,1.0,15.0,6.2
1932.0,3.0,1521.0,79,1.0,-1.0,0,1.0,6.0,1,7.0,621000.0,39.0,35.0,1.0,26.0,28.0,2.0,33.0,6.5
1932.0,12.0,1472.0,67,1.0,-1.0,0,1.0,-1.0,0,10077.0,50000.0,26.0,10.0,2.0,41.0,3.0,2.0,25.0,6.5
1932.0,11.0,647.0,68,1.0,-1.0,0,1.0,-1.0,0,106.0,327627.0,45.0,59.0,1.0,53.0,30.0,1.0,12.0,6.3
1931.0,12.0,1240.0,89,1.0,-1.0,0,1.0,-1.0,0,1.0,558000.0,26.0,24.0,2.0,32.0,16.0,1.0,18.0,6.6
1932.0,12.0,1472.0,79,1.0,-1.0,0,1.0,-1.0,0,16.0,165000.0,38.0,37.0,1.0,28.0,3.0,2.0,19.0,6.9
1932.0,3.0,41.0,63,1.0,-1.0,0,1.0,11.0,1,10080.0,218869.0,27.0,64.0,1.0,25.0,24.0,2.0,26.0,7.2
1932.0,9.0,1117.0,84,1.0,-1.0,0,1.0,-1.0,0,5582.0,675000.0,39.0,18.0,1.0,22.0,13.0,2.0,6.0,7.2
1932.0,11.0,1694.0,73,1.0,-1.0,0,1.0,13.0,1,6.0,196000.0,45.0,59.0,1.0,28.0,3.0,2.0,4.0,7.1
1932.0,2.0,1299.0,61,1.0,-1.0,0,1.0,43.0,1,6.0,190000.0,50.0,37.0,1.0,25.0,6.0,2.0,31.0,6.4
1932.0,10.0,1323.0,76,1.0,-1.0,0,1.0,-1.0,0,7.0,187000.0,32.0,28.0,1.0,23.0,7.0,2.0,12.0,6.6
1932.0,2.0,1103.0,69,1.0,-1.0,0,1.0,-1.0,0,1.0,438000.0,35.0,36.0,2.0,31.0,54.0,1.0,15.0,6.2
1932.0,11.0,1094.0,87,1.0,-1.0,0,1.0,-1.0,0,1.0,628000.0,64.0,9.0,2.0,49.0,5.0,2.0,47.0,6.4
1932.0,7.0,1094.0,68,1.0,-1.0,0,1.0,-1.0,0,2.0,202000.0,25.0,77.0,2.0,28.0,54.0,1.0,60.0,6.4
1932.0,10.0,1557.0,83,1.0,-1.0,0,1.0,-1.0,0,1.0,408000.0,31.0,54.0,1.0,21.0,17.0,2.0,25.0,7.3
1932.0,6.0,1193.0,79,1.0,-1.0,0,1.0,3.0,1,1.0,401000.0,21.0,17.0,2.0,31.0,43.0,1.0,43.0,7.0
1932.0,9.0,1557.0,98,1.0,-1.0,0,1.0,-1.0,0,1.0,851000.0,30.0,23.0,2.0,35.0,48.0,1.0,24.0,6.9
1932.0,4.0,1557.0,81,1.0,-1.0,0,1.0,-1.0,0,2.0,228000.0,25.0,77.0,2.0,28.0,54.0,1.0,60.0,6.9
1932.0,12.0,1472.0,79,1.0,-1.0,0,1.0,-1.0,0,1.0,423000.0,32.0,11.0,2.0,33.0,16.0,1.0,43.0,5.5
1932.0,6.0,1472.0,109,1.0,-1.0,0,1.0,-1.0,0,1.0,654000.0,30.0,23.0,2.0,31.0,54.0,1.0,54.0,5.7
1932.0,4.0,1472.0,94,1.0,-1.0,0,1.0,16.0,1,7.0,270000.0,32.0,28.0,1.0,34.0,39.0,2.0,22.0,6.1
1932.0,4.0,38.0,100,1.0,-1.0,0,1.0,-1.0,0,1.0,652675.0,28.0,28.0,1.0,33.0,13.0,1.0,48.0,7.0
1932.0,10.0,1240.0,63,1.0,-1.0,0,1.0,-1.0,0,16.0,444000.0,14.0,1.0,2.0,26.0,44.0,2.0,66.0,7.2
1932.0,10.0,1072.0,83,1.0,-1.0,0,1.0,9.0,1,4.0,519706.0,30.0,22.0,2.0,27.0,51.0,2.0,39.0,8.0
1932.0,5.0,1572.0,67,1.0,-1.0,0,1.0,-1.0,0,16.0,310000.0,39.0,62.0,1.0,36.0,3.0,2.0,66.0,6.9
1932.0,4.0,1103.0,67,1.0,-1.0,0,1.0,-1.0,0,16.0,284000.0,23.0,34.0,1.0,26.0,44.0,2.0,59.0,7.0
1932.0,6.0,1472.0,88,1.0,-1.0,0,1.0,3.0,1,454.0,411676.0,28.0,27.0,2.0,44.0,5.0,1.0,57.0,7.1
1932.0,8.0,1872.0,69,1.0,-1.0,0,1.0,-1.0,0,5594.0,50000.0,50.0,37.0,1.0,33.0,4.0,2.0,6.0,6.3
1932.0,12.0,1060.0,70,1.0,-1.0,0,1.0,-1.0,0,16.0,223000.0,41.0,22.0,1.0,21.0,51.0,2.0,78.0,6.1
1933.0,11.0,1561.0,71,1.0,-1.0,0,1.0,11.0,1,7.0,355000.0,29.0,27.0,2.0,28.0,13.0,1.0,33.0,6.1
1933.0,10.0,1557.0,76,1.0,-1.0,0,1.0,-1.0,0,7.0,303000.0,35.0,39.0,2.0,50.0,31.0,1.0,35.0,6.1
1933.0,7.0,1472.0,77,1.0,-1.0,0,1.0,-1.0,0,1.0,272297.0,33.0,11.0,2.0,29.0,50.0,1.0,15.0,6.4
1933.0,11.0,1557.0,71,1.0,-1.0,0,1.0,3.0,1,2.0,187000.0,26.0,77.0,2.0,29.0,54.0,1.0,59.0,7.6
1933.0,5.0,586.0,83,1.0,-1.0,0,1.0,3.0,1,1.0,444399.0,34.0,16.0,1.0,28.0,37.0,2.0,47.0,5.9
1933.0,2.0,1231.0,67,1.0,-1.0,0,1.0,-1.0,0,16.0,151000.0,27.0,44.0,2.0,32.0,43.0,1.0,55.0,6.6
1933.0,11.0,1506.0,65,1.0,-1.0,0,1.0,-1.0,0,379.0,238591.0,51.0,5.0,1.0,36.0,6.0,2.0,4.0,6.9
1933.0,10.0,1103.0,96,1.0,-1.0,0,1.0,-1.0,0,1.0,344000.0,22.0,17.0,2.0,35.0,17.0,1.0,25.0,7.1
1933.0,10.0,1094.0,92,1.0,-1.0,0,1.0,-1.0,0,379.0,421496.0,48.0,40.0,1.0,32.0,35.0,1.0,71.0,6.9
1933.0,2.0,1533.0,61,1.0,-1.0,0,1.0,-1.0,0,27.0,239308.0,27.0,44.0,2.0,33.0,28.0,1.0,27.0,6.0
1933.0,11.0,1178.0,85,56.0,-1.0,0,15.0,-1.0,0,2062.0,8700.0,35.0,4.0,1.0,26.0,2.0,2.0,1.0,7.7
1933.0,8.0,1561.0,69,1.0,-1.0,0,1.0,6.0,1,2.0,245000.0,40.0,21.0,1.0,24.0,34.0,1.0,54.0,6.6
1933.0,4.0,1561.0,112,1.0,-1.0,0,1.0,-1.0,0,27.0,1180280.0,27.0,10.0,2.0,46.0,16.0,1.0,26.0,5.8
1933.0,4.0,1472.0,72,1.0,-1.0,0,1.0,5.0,1,16.0,365000.0,38.0,23.0,1.0,25.0,12.0,2.0,60.0,6.3
1933.0,3.0,29.0,78,1.0,-1.0,0,1.0,3.0,1,7.0,284000.0,26.0,38.0,2.0,33.0,5.0,1.0,14.0,6.3
1933.0,11.0,1568.0,76,1.0,-1.0,0,1.0,-1.0,0,2.0,245000.0,29.0,39.0,1.0,22.0,22.0,2.0,60.0,6.0
1933.0,11.0,1180.0,92,1.0,-1.0,0,1.0,-1.0,0,1.0,923055.0,29.0,64.0,2.0,32.0,54.0,1.0,54.0,6.7
1933.0,5.0,1178.0,61,1.0,-1.0,0,1.0,-1.0,0,7.0,242000.0,38.0,16.0,1.0,45.0,17.0,1.0,57.0,6.5
1933.0,7.0,1094.0,69,1.0,-1.0,0,1.0,-1.0,0,7.0,329000.0,31.0,26.0,2.0,41.0,47.0,1.0,35.0,6.8
1933.0,9.0,1533.0,72,1.0,-1.0,0,1.0,-1.0,0,10091.0,250000.0,35.0,9.0,1.0,54.0,1.0,1.0,4.0,6.4
1933.0,2.0,1557.0,75,1.0,-1.0,0,1.0,-1.0,0,16.0,188000.0,39.0,37.0,1.0,20.0,67.0,2.0,54.0,7.1
1933.0,1.0,1472.0,117,1.0,-1.0,0,1.0,106.0,1,1.0,950000.0,40.0,1.0,1.0,47.0,1.0,1.0,48.0,7.0
1933.0,10.0,1561.0,68,1.0,-1.0,0,1.0,6.0,1,2.0,243000.0,26.0,77.0,2.0,48.0,7.0,1.0,34.0,6.7
1933.0,5.0,1094.0,67,1.0,-1.0,0,1.0,9.0,1,2.0,93000.0,25.0,73.0,2.0,25.0,22.0,1.0,31.0,6.6
1933.0,11.0,1103.0,60,1.0,-1.0,0,1.0,-1.0,0,16.0,286000.0,41.0,11.0,2.0,29.0,54.0,1.0,99.0,6.7
1933.0,6.0,1180.0,89,1.0,-1.0,0,1.0,15.0,1,7.0,462000.0,29.0,17.0,2.0,25.0,22.0,1.0,10.0,6.6
1933.0,7.0,1180.0,104,1.0,-1.0,0,1.0,3.0,1,2.0,703000.0,34.0,57.0,1.0,27.0,44.0,2.0,78.0,7.6
1933.0,9.0,1180.0,89,1.0,-1.0,0,1.0,-1.0,0,2.0,439000.0,44.0,32.0,1.0,32.0,12.0,2.0,78.0,7.4
1933.0,3.0,1071.0,69,1.0,-1.0,0,1.0,-1.0,0,2.0,107000.0,29.0,25.0,2.0,32.0,13.0,1.0,31.0,6.7
1933.0,3.0,1060.0,67,1.0,-1.0,0,1.0,11.0,1,16.0,164000.0,38.0,12.0,1.0,20.0,67.0,2.0,55.0,5.7
1933.0,1.0,1193.0,78,1.0,-1.0,0,1.0,-1.0,0,2.0,189000.0,34.0,57.0,1.0,27.0,10.0,2.0,66.0,6.7
1933.0,6.0,1561.0,101,1.0,-1.0,0,1.0,6.0,1,1.0,895000.0,29.0,50.0,1.0,50.0,31.0,1.0,43.0,6.6
1933.0,6.0,1193.0,60,1.0,-1.0,0,1.0,-1.0,0,10094.0,9600.0,27.0,7.0,2.0,26.0,128.0,1.0,2.0,5.7
1933.0,7.0,1557.0,87,1.0,-1.0,0,1.0,-1.0,0,1.0,266000.0,22.0,17.0,2.0,32.0,54.0,1.0,47.0,6.8
1933.0,12.0,1512.0,68,1.0,-1.0,0,1.0,-1.0,0,2.0,211000.0,28.0,51.0,2.0,33.0,28.0,1.0,31.0,6.5
1933.0,10.0,1180.0,87,1.0,-1.0,0,1.0,-1.0,0,4.0,225000.0,41.0,11.0,2.0,29.0,62.0,1.0,25.0,6.9
1932.0,12.0,1903.0,70,1.0,-1.0,0,1.0,10.0,1,4.0,300000.0,33.0,26.0,1.0,50.0,37.0,1.0,17.0,7.4
1933.0,3.0,1103.0,69,1.0,-1.0,0,1.0,-1.0,0,2.0,169000.0,28.0,51.0,2.0,29.0,54.0,1.0,99.0,6.4
1933.0,12.0,647.0,100,1.0,-1.0,0,1.0,-1.0,0,7.0,670000.0,26.0,24.0,2.0,43.0,16.0,1.0,3.0,7.9
1933.0,6.0,1557.0,88,1.0,-1.0,0,1.0,-1.0,0,2.0,202000.0,24.0,34.0,1.0,20.0,67.0,2.0,34.0,6.7
1933.0,5.0,1072.0,76,1.0,-1.0,0,1.0,3.0,1,16.0,197000.0,40.0,62.0,1.0,27.0,28.0,2.0,54.0,7.1
1933.0,11.0,1481.0,115,1.0,-1.0,0,1.0,6.0,1,7.0,424000.0,26.0,38.0,2.0,23.0,38.0,2.0,57.0,7.2
1933.0,2.0,134.0,70,1.0,-1.0,0,1.0,-1.0,0,7.0,117000.0,38.0,75.0,1.0,24.0,6.0,2.0,2.0,6.5
1933.0,6.0,1240.0,90,1.0,-1.0,0,1.0,9.0,1,2.0,229000.0,34.0,57.0,1.0,24.0,22.0,2.0,34.0,7.0
1933.0,2.0,1566.0,72,1.0,-1.0,0,1.0,-1.0,0,1.0,240000.0,27.0,10.0,2.0,54.0,30.0,1.0,8.0,6.1
1933.0,4.0,103.0,70,1.0,-1.0,0,1.0,-1.0,0,16.0,154000.0,39.0,37.0,1.0,23.0,13.0,2.0,54.0,6.7
1933.0,8.0,1557.0,74,1.0,-1.0,0,1.0,-1.0,0,7.0,239000.0,26.0,38.0,2.0,24.0,34.0,1.0,7.0,6.4
1933.0,7.0,1472.0,69,1.0,-1.0,0,1.0,-1.0,0,2.0,240000.0,24.0,34.0,1.0,15.0,7.0,2.0,59.0,6.2
1933.0,1.0,1472.0,72,1.0,-1.0,0,1.0,-1.0,0,2.0,206000.0,24.0,34.0,1.0,25.0,73.0,2.0,59.0,6.6
1933.0,5.0,1557.0,87,1.0,-1.0,0,1.0,-1.0,0,106.0,623000.0,36.0,36.0,2.0,31.0,4.0,1.0,54.0,6.3
1933.0,6.0,1063.0,66,1.0,-1.0,0,1.0,3.0,1,2.0,260000.0,41.0,47.0,1.0,23.0,25.0,2.0,99.0,6.6
1933.0,8.0,892.0,97,2.0,-1.0,0,1.0,6.0,1,69.0,83267.99214,34.0,26.0,1.0,28.0,14.0,1.0,16.0,7.1
1933.0,11.0,1072.0,102,1.0,-1.0,0,1.0,-1.0,0,1.0,682000.0,28.0,37.0,2.0,24.0,1.0,1.0,48.0,6.4
1933.0,3.0,1577.0,90,1.0,-1.0,0,1.0,-1.0,0,410.0,531641.0,41.0,29.0,2.0,40.0,21.0,1.0,49.0,6.5
1933.0,2.0,1098.0,66,1.0,-1.0,0,1.0,-1.0,0,4.0,200000.0,41.0,11.0,2.0,29.0,62.0,1.0,7.0,6.3
1933.0,7.0,1557.0,65,1.0,-1.0,0,1.0,-1.0,0,16.0,111000.0,20.0,67.0,2.0,34.0,5.0,2.0,4.0,6.0
1933.0,12.0,526.0,70,1.0,-1.0,0,1.0,-1.0,0,7.0,250000.0,43.0,16.0,1.0,20.0,6.0,2.0,9.0,5.7
1933.0,9.0,1094.0,89,1.0,-1.0,0,1.0,-1.0,0,1.0,300000.0,55.0,43.0,1.0,31.0,22.0,2.0,37.0,6.9
1933.0,4.0,1561.0,113,1.0,-1.0,0,1.0,-1.0,0,1.0,659710.0,29.0,64.0,2.0,32.0,63.0,1.0,41.0,5.9
1933.0,4.0,1557.0,105,1.0,-1.0,0,1.0,6.0,1,1.0,625000.0,33.0,11.0,2.0,32.0,54.0,1.0,25.0,5.9
1933.0,4.0,1103.0,78,1.0,-1.0,0,1.0,-1.0,0,2.0,193000.0,65.0,13.0,1.0,25.0,73.0,2.0,10.0,7.4
1934.0,8.0,1098.0,79,1.0,-1.0,0,1.0,9.0,1,379.0,549370.0,30.0,27.0,2.0,37.0,48.0,1.0,22.0,6.1
1934.0,11.0,1095.0,78,1.0,-1.0,0,1.0,-1.0,0,7.0,226000.0,16.0,19.0,2.0,21.0,9.0,1.0,10.0,7.0
1934.0,7.0,1193.0,74,1.0,-1.0,0,1.0,-1.0,0,7.0,120000.0,31.0,8.0,1.0,18.0,13.0,2.0,23.0,6.3
1934.0,9.0,1101.0,73,1.0,-1.0,0,1.0,-1.0,0,4.0,800000.0,42.0,11.0,2.0,33.0,7.0,1.0,18.0,6.4
1934.0,5.0,551.0,65,1.0,-1.0,0,1.0,14.0,1,6.0,95745.0,47.0,59.0,1.0,52.0,37.0,1.0,28.0,7.0
1934.0,5.0,1557.0,62,1.0,-1.0,0,1.0,-1.0,0,379.0,252238.0,21.0,67.0,2.0,30.0,62.0,1.0,7.0,6.3
1934.0,2.0,1180.0,88,1.0,-1.0,0,1.0,-1.0,0,1.0,843000.0,35.0,16.0,1.0,31.0,25.0,2.0,20.0,6.4
1934.0,8.0,1060.0,102,1.0,-1.0,0,1.0,10.0,1,986.0,617000.0,41.0,18.0,1.0,31.0,11.0,2.0,17.0,6.7
1934.0,9.0,1239.0,79,1.0,-1.0,0,1.0,-1.0,0,27.0,100000.0,55.0,21.0,1.0,31.0,2.0,2.0,15.0,7.1
1934.0,9.0,26.0,103,2.0,-1.0,0,1.0,-1.0,0,58.0,500000.0,29.0,9.0,2.0,65.0,2.0,1.0,12.0,6.4
1934.0,6.0,1557.0,61,1.0,-1.0,0,1.0,-1.0,0,2.0,167000.0,29.0,51.0,2.0,40.0,37.0,1.0,37.0,6.3
1934.0,11.0,1551.0,79,1.0,-1.0,0,1.0,3.0,1,106.0,498000.0,42.0,47.0,1.0,29.0,37.0,2.0,20.0,6.9
1934.0,1.0,1345.0,77,2.0,-1.0,0,1.0,-1.0,0,130.0,16653.598428,44.0,12.0,1.0,27.0,2.0,2.0,32.0,5.7
1934.0,10.0,1180.0,107,1.0,-1.0,0,1.0,3.0,1,7.0,520000.0,35.0,30.0,1.0,23.0,51.0,2.0,18.0,7.5
1934.0,8.0,1103.0,75,1.0,-1.0,0,1.0,-1.0,0,1.0,511000.0,23.0,17.0,2.0,29.0,34.0,1.0,43.0,6.6
1934.0,7.0,1103.0,87,1.0,-1.0,0,1.0,-1.0,0,2.0,263000.0,35.0,57.0,1.0,35.0,55.0,1.0,78.0,6.3
1934.0,1.0,1063.0,75,1.0,-1.0,0,1.0,9.0,1,2.0,223000.0,39.0,21.0,1.0,30.0,25.0,2.0,66.0,6.9
1934.0,12.0,1193.0,105,1.0,-1.0,0,1.0,-1.0,0,3.0,325000.0,33.0,54.0,1.0,31.0,51.0,2.0,31.0,8.1
1934.0,1.0,1517.0,105,2.0,-1.0,0,1.0,-1.0,0,130.0,138779.9869,41.0,23.0,1.0,28.0,4.0,2.0,10.0,6.5
1934.0,4.0,1562.0,79,1.0,-1.0,0,1.0,-1.0,0,1.0,518000.0,35.0,16.0,1.0,26.0,19.0,2.0,48.0,4.8
1934.0,6.0,1472.0,82,1.0,-1.0,0,1.0,-1.0,0,7.0,331000.0,32.0,26.0,2.0,39.0,17.0,1.0,15.0,6.6
1934.0,12.0,1557.0,110,1.0,-1.0,0,1.0,-1.0,0,7.0,650000.0,27.0,38.0,2.0,25.0,8.0,1.0,23.0,6.3
1934.0,9.0,1557.0,61,1.0,-1.0,0,1.0,-1.0,0,16.0,230000.0,27.0,77.0,2.0,44.0,24.0,1.0,59.0,6.1
1934.0,2.0,694.0,73,1.0,-1.0,0,1.0,-1.0,0,7.0,254000.0,48.0,20.0,1.0,47.0,59.0,1.0,73.0,6.8
1934.0,2.0,1327.0,75,2.0,-1.0,0,1.0,6.0,1,130.0,55511.99476,44.0,12.0,1.0,34.0,5.0,2.0,55.0,6.8
1934.0,4.0,1557.0,74,1.0,-1.0,0,1.0,-1.0,0,106.0,213000.0,33.0,54.0,1.0,29.0,37.0,2.0,17.0,6.4
1934.0,7.0,1557.0,83,1.0,-1.0,0,1.0,-1.0,0,7.0,403000.0,26.0,73.0,2.0,41.0,21.0,1.0,35.0,7.1
1934.0,10.0,1557.0,80,1.0,-1.0,0,1.0,-1.0,0,10117.0,125000.0,25.0,7.0,2.0,38.0,5.0,1.0,37.0,7.1
1934.0,11.0,1557.0,85,1.0,-1.0,0,1.0,-1.0,0,1.0,947000.0,29.0,24.0,2.0,44.0,28.0,1.0,17.0,6.6
1934.0,6.0,1472.0,69,2.0,-1.0,0,1.0,-1.0,0,58.0,16653.598428,44.0,12.0,1.0,30.0,1.0,2.0,32.0,5.9
1934.0,3.0,1557.0,92,1.0,-1.0,0,1.0,-1.0,0,1.0,500000.0,32.0,23.0,2.0,30.0,50.0,1.0,32.0,6.3
1934.0,11.0,1517.0,104,1.0,-1.0,0,1.0,-1.0,0,4.0,900000.0,33.0,29.0,2.0,31.0,4.0,1.0,22.0,7.6
1934.0,7.0,1557.0,63,1.0,-1.0,0,1.0,-1.0,0,16.0,166000.0,35.0,8.0,2.0,35.0,7.0,1.0,59.0,6.9
1934.0,3.0,1472.0,87,1.0,-1.0,0,1.0,-1.0,0,7.0,223000.0,27.0,38.0,2.0,27.0,45.0,1.0,35.0,5.4
1934.0,11.0,1557.0,67,1.0,-1.0,0,1.0,-1.0,0,2.0,80000.0,35.0,57.0,1.0,16.0,7.0,2.0,55.0,6.6
1934.0,5.0,1103.0,77,1.0,-1.0,0,1.0,3.0,1,7.0,408000.0,36.0,39.0,2.0,41.0,35.0,1.0,60.0,5.8
1934.0,4.0,23.0,104,1.0,-1.0,0,1.0,-1.0,0,1.0,1279142.0,30.0,28.0,1.0,23.0,25.0,2.0,1.0,7.3
1934.0,2.0,1071.0,91,1.0,-1.0,0,1.0,-1.0,0,106.0,226408.0,42.0,47.0,1.0,29.0,37.0,2.0,48.0,8.0
1934.0,1.0,1472.0,75,1.0,-1.0,0,1.0,-1.0,0,7.0,236000.0,19.0,19.0,2.0,21.0,9.0,1.0,27.0,6.3
