imdb_title_id,director_id,movies_number
tt0307406,nm0497802,2
tt0307440,nm0619177,4
tt0307448,nm0703890,8
tt0307453,nm0074426,3
tt0307466,nm0828623,2
tt0307479,nm0001752,27
tt0307507,nm0380705,8
tt0307538,nm0309697,9
tt0307541,nm0419680,8
tt0307553,nm0836557,7
tt0307566,nm0337529,4
tt0307568,nm0697280,1
tt0307596,nm0000425,19
tt0307639,nm0548533,7
tt0307682,nm0463315,6
tt0307683,nm0419877,5
tt0307839,nm1122580,2
tt0307866,nm1126068,6
tt0307873,nm0080333,24
tt0307879,nm0281907,1
tt0307901,nm0000490,21
tt0307913,nm0757958,5
tt0307919,nm0574217,3
tt0307920,nm1070336,6
tt0307922,nm0818915,3
tt0307923,nm0415245,20
tt0307937,nm0645477,17
tt0307971,nm0462029,4
tt0307987,nm0959062,3
tt0308015,nm0657098,1
tt0308049,nm1124881,1
tt0308055,nm0000389,1
tt0308058,nm0896662,10
tt0308064,nm0586198,11
tt0308071,nm0812862,10
tt0308113,nm0542478,2
tt0308129,nm1009027,1
tt0308131,nm0361409,1
tt0308152,nm1125131,3
tt0308184,nm0200484,1
tt0308208,nm1126346,6
tt0308214,nm0015784,2
tt0308252,nm0059686,4
tt0308280,nm0796504,17
tt0308281,nm0418925,2
tt0308290,nm0948145,15
tt0308347,nm0201710,7
tt0308353,nm0092959,1
tt0308363,nm0803066,4
tt0308365,nm0349654,1
tt0308379,nm0620378,20
tt0308383,nm0000914,11
tt0308411,nm1139726,6
tt0308417,nm0592803,10
tt0308443,nm0058669,1
tt0308496,nm0635741,1
tt0308506,nm0776271,9
tt0308507,nm0511351,3
tt0308558,nm0005787,15
tt0308559,nm0399003,8
tt0308563,nm0030791,31
tt0308580,nm0706350,2
tt0308595,nm0004380,4
tt0308627,nm0788848,1
tt0308644,nm0286975,11
tt0308671,nm0526732,12
tt0308674,nm1125149,1
tt0308772,nm0533564,11
tt0308827,nm0475879,4
tt0308840,nm1127850,1
tt0308842,nm1126910,1
tt0308865,nm0299621,3
tt0308875,nm0032669,1
tt0308878,nm0001438,10
tt0308903,nm0648900,2
tt0308905,nm0427637,2
tt0308983,nm0646215,9
tt0309047,nm0049326,14
tt0309059,nm1125068,1
tt0309114,nm0417757,4
tt0309291,nm0870313,8
tt0309292,nm0433073,6
tt0309320,nm1831111,1
tt0309372,nm0000996,2
tt0309380,nm0165136,2
tt0309390,nm0464180,9
tt0309404,nm0477823,5
tt0309422,nm0399196,1
tt0309452,nm0580725,1
tt0309521,nm0857399,1
tt0309530,nm0715636,6
tt0309565,nm0368690,15
tt0309577,nm0009414,1
tt0309578,nm0202982,3
tt0309593,nm0254786,7
tt0309600,nm0690532,12
tt0309630,nm0073821,2
tt0309658,nm0052897,13
tt0309698,nm0003506,11
tt0309705,nm1141238,2
tt0309725,nm0469639,4
tt0309751,nm0757081,9
tt0309754,nm0331471,20
tt0309764,nm0788908,1
tt0309778,nm0212543,1
tt0309804,nm0827459,4
tt0309817,nm0821412,4
tt0309820,nm0863254,9
tt0309821,nm0718701,1
tt0309827,nm3102620,1
tt0309832,nm0884659,6
tt0309853,nm0581903,8
tt0309897,nm1117808,2
tt0309912,nm0569790,4
tt0309922,nm1743373,1
tt0309925,nm0542478,2
tt0309926,nm0471443,1
tt0309986,nm0199609,2
tt0309987,nm0000934,18
tt0309992,nm0210101,4
tt0310000,nm0753423,9
tt0310001,nm0757749,4
tt0310029,nm0289578,4
tt0310149,nm0766263,12
tt0310154,nm0935863,26
tt0310164,nm1135265,2
tt0310181,nm0894787,15
tt0310203,nm0891554,12
tt0310224,nm0255802,3
tt0310230,nm0599472,4
tt0310243,nm1139749,1
tt0310246,nm0752316,1
tt0310254,nm0660967,6
tt0310261,nm0226148,3
tt0310298,nm1134824,1
tt0310313,nm0334930,4
tt0310315,nm1256129,1
tt0310357,nm0604688,2
tt0310567,nm0073488,3
tt0310596,nm0413465,11
tt0310632,nm0052897,13
tt0310692,nm0535957,1
tt0310712,nm0802377,6
tt0310741,nm0791316,1
tt0310775,nm0661791,11
tt0310778,nm0710919,8
tt0310790,nm0209216,2
tt0310826,nm2089344,1
tt0310837,nm0781907,2
tt0310906,nm0811764,4
tt0310910,nm0001226,13
tt0310924,nm0592436,2
tt0311008,nm0875715,1
tt0311041,nm0003419,2
tt0311048,nm0346598,2
tt0311072,nm0379872,7
tt0311081,nm0098086,2
tt0311108,nm1013669,2
tt0311110,nm0770961,16
tt0311113,nm0001837,14
tt0311141,nm0927718,5
tt0311231,nm1140358,1
tt0311284,nm0922949,8
tt0311289,nm0001112,12
tt0311340,nm0081568,2
tt0311361,nm0218080,3
tt0311373,nm0158638,3
tt0311396,nm0040220,4
tt0311401,nm1142222,1
tt0311403,nm0934629,3
tt0311411,nm0539495,4
tt0311413,nm1024505,2
tt0311429,nm0635759,4
tt0311519,nm0442454,19
tt0311530,nm0103622,2
tt0311539,nm0660341,2
tt0311584,nm0061792,26
tt0311594,nm0080278,9
tt0311614,nm0514662,9
tt0311618,nm0620236,3
tt0311641,nm0686927,1
tt0311648,nm0373282,4
tt0311653,nm0895930,2
tt0311740,nm0708042,1
tt0311750,nm0645661,5
tt0311792,nm0157769,6
tt0311841,nm0879301,4
tt0311863,nm0881038,8
tt0311866,nm0192463,4
tt0311913,nm0311508,19
tt0311941,nm0692159,2
tt0311972,nm1143060,1
tt0312004,nm0101508,1
tt0312032,nm0595586,3
tt0312043,nm0206976,5
tt0312063,nm0947860,3
tt0312281,nm1147108,1
tt0312297,nm0302572,1
tt0312305,nm1004541,1
tt0312308,nm0407988,1
tt0312320,nm0563473,9
tt0312358,nm0752328,9
tt0312409,nm0553151,1
tt0312412,nm0156520,7
tt0312450,nm0082005,2
tt0312477,nm0452764,4
tt0312493,nm1288624,1
tt0312499,nm1011564,1
tt0312510,nm0705265,1
tt0312525,nm0544652,1
tt0312528,nm0919514,1
tt0312549,nm0001708,23
tt0312600,nm1195373,1
tt0312609,nm0115500,4
tt0312612,nm1160682,1
tt0312617,nm2962340,1
tt0312649,nm0645477,17
tt0312664,nm1163799,1
tt0312687,nm0152831,5
tt0312697,nm0265632,4
tt0312700,nm0643422,7
tt0312773,nm0284677,3
tt0312841,nm1011539,3
tt0312843,nm0814469,27
tt0312862,nm0111369,12
tt0312883,nm0613517,8
tt0312886,nm0401176,20
tt0312932,nm1001051,15
tt0312941,nm1211088,3
tt0312983,nm0999532,4
tt0312990,nm0162992,6
tt0312998,nm0848536,1
tt0313013,nm0561732,1
tt0313021,nm1095164,3
tt0313196,nm0140196,9
tt0313233,nm0456080,10
tt0313245,nm0059835,6
tt0313250,nm0496460,1
tt0313262,nm0659057,10
tt0313285,nm0613981,17
tt0313300,nm0690794,11
tt0313312,nm1151007,2
tt0313395,nm0474837,7
tt0313411,nm0784720,1
tt0313443,nm0002083,8
tt0313445,nm1276092,2
tt0313459,nm0629191,3
tt0313473,nm0729764,11
tt0313503,nm1154412,1
tt0313542,nm0001219,7
tt0313550,nm0393254,25
tt0313573,nm0171443,5
tt0313579,nm0530865,14
tt0313608,nm0399497,1
tt0313670,nm0516360,28
tt0313724,nm0632152,6
tt0313726,nm0004655,1
tt0313737,nm0492909,5
tt0313752,nm0174659,7
tt0313802,nm1147588,7
tt0313812,nm0530865,14
tt0313844,nm1200832,5
tt0313879,nm0603588,6
tt0313911,nm0958969,9
tt0313951,nm1172535,3
tt0313965,nm0707952,6
tt0313990,nm1167622,19
tt0314004,nm0014152,7
tt0314006,nm0633106,6
tt0314009,nm1155957,4
tt0314039,nm0280396,7
tt0314063,nm0082094,3
tt0314067,nm0135952,7
tt0314085,nm0529960,2
tt0314105,nm0320177,1
tt0314111,nm0856803,4
tt0314121,nm0275250,6
tt0314134,nm0344761,5
tt0314166,nm0970388,1
tt0314170,nm0785498,5
tt0314180,nm0915416,1
tt0314186,nm0814592,2
tt0314197,nm0358960,3
tt0314204,nm0122414,1
tt0314331,nm0193485,3
tt0314342,nm2177431,1
tt0314349,nm0430782,27
tt0314353,nm0298807,12
tt0314366,nm0436382,28
tt0314369,nm0710888,1
tt0314390,nm0006939,3
tt0314410,nm0781365,3
tt0314412,nm0170043,11
tt0314416,nm0004541,7
tt0314421,nm0846552,3
tt0314431,nm0379179,6
tt0314471,nm0233785,6
tt0314474,nm0744721,3
tt0314498,nm0005367,9
tt0314502,nm0922520,6
tt0314524,nm0046636,3
tt0314557,nm0788158,2
tt0314563,nm0747504,2
tt0314589,nm0149134,9
tt0314620,nm0429535,7
tt0314624,nm0220146,2
tt0314630,nm0748928,21
tt0314658,nm0404008,7
tt0314676,nm0330360,4
tt0314684,nm0500827,2
tt0314685,nm0500827,2
tt0314686,nm0878702,1
tt0314693,nm0874093,7
tt0314706,nm1420794,1
tt0314722,nm0034970,3
tt0314734,nm1154950,3
tt0314736,nm0233785,6
tt0314786,nm0281598,8
tt0314803,nm0029927,1
tt0314871,nm0212137,5
tt0314913,nm0613498,3
tt0314942,nm0906667,35
tt0314947,nm0475715,2
tt0315000,nm1160071,2
tt0315110,nm0241622,10
tt0315152,nm0084580,4
tt0315206,nm1159307,1
tt0315232,nm0540295,10
tt0315236,nm1110037,3
tt0315253,nm0261489,2
tt0315255,nm1151007,2
tt0315273,nm0131995,7
tt0315297,nm0442241,11
tt0315323,nm0593618,3
tt0315327,nm0001723,8
tt0315411,nm0454355,2
tt0315426,nm0741666,3
tt0315431,nm0908326,2
tt0315466,nm0002916,6
tt0315521,nm1159257,1
tt0315543,nm0081540,15
tt0315632,nm0611548,3
tt0315638,nm0303832,5
tt0315642,nm2349060,4
tt0315733,nm0327944,7
tt0315775,nm0289824,6
tt0315824,nm0000786,6
tt0315850,nm0871086,9
tt0315870,nm1039140,8
tt0315900,nm0634607,9
tt0315930,nm1168564,7
tt0315957,nm0685333,6
tt0315983,nm1166926,5
tt0316023,nm0492305,8
tt0316041,nm0032911,1
tt0316062,nm0436302,1
tt0316078,nm0269778,15
tt0316188,nm0813164,3
tt0316218,nm0535049,2
tt0316219,nm0744794,8
tt0316241,nm0909089,1
tt0316352,nm0327789,3
tt0316353,nm0192984,2
tt0316369,nm2158003,6
tt0316396,nm0389591,6
tt0316406,nm0788391,2
tt0316463,nm1168135,6
tt0316465,nm0866132,2
tt0316472,nm0008906,13
tt0316473,nm0123325,1
tt0316477,nm0900251,4
tt0316540,nm0557927,16
tt0316562,nm0479586,3
tt0316566,nm1202948,1
tt0316599,nm0586281,56
tt0316624,nm0120439,1
tt0316653,nm0505924,3
tt0316654,nm0000600,14
tt0316665,nm0793983,20
tt0316713,nm0953130,20
tt0316732,nm1103162,10
tt0316763,nm0039199,2
tt0316768,nm0109165,3
tt0316788,nm0693903,4
tt0316819,nm0586281,56
tt0316824,nm0317638,6
tt0316829,nm0474743,5
tt0316882,nm0895995,2
tt0316900,nm0548769,10
tt0316904,nm0855613,5
tt0316954,nm0656584,1
tt0317042,nm1199954,3
tt0317052,nm0747003,3
tt0317059,nm0252751,2
tt0317070,nm1466544,1
tt0317079,nm1174172,5
tt0317080,nm0008152,13
tt0317088,nm1163224,2
tt0317117,nm0814343,3
tt0317124,nm0816074,2
tt0317132,nm0911061,18
tt0317137,nm0576529,19
tt0317171,nm0917405,9
tt0317198,nm0452319,6
tt0317202,nm0372192,1
tt0317211,nm1166781,3
tt0317214,nm0783585,1
tt0317219,nm0005124,5
tt0317226,nm0315842,6
tt0317234,nm0407990,13
tt0317248,nm0576987,8
tt0317269,nm0514897,2
tt0317303,nm0139867,7
tt0317305,nm0297105,3
tt0317312,nm0836942,6
tt0317333,nm0876600,3
tt0317341,nm0936464,1
tt0317342,nm1164838,3
tt0317351,nm0471452,19
tt0317352,nm2158003,6
tt0317469,nm0296144,9
tt0317476,nm0882403,3
tt0317521,nm0931312,1
tt0317535,nm0237876,6
tt0317603,nm1170265,3
tt0317640,nm1165576,2
tt0317648,nm0002653,11
tt0317676,nm0093051,29
tt0317680,nm0714783,3
tt0317705,nm0083348,6
tt0317740,nm0336620,10
tt0317743,nm0218547,7
tt0317751,nm0814343,3
tt0317763,nm1165953,6
tt0317772,nm0496029,9
tt0317793,nm0948950,19
tt0317794,nm0846550,5
tt0317796,nm6118506,1
tt0317842,nm0074844,3
tt0317851,nm0548648,13
tt0317887,nm0014694,6
tt0317919,nm0009190,6
tt0317942,nm1164192,4
tt0317950,nm1165224,1
tt0317965,nm0069166,23
tt0318010,nm1168186,1
tt0318011,nm0159364,1
tt0318020,nm0849121,1
tt0318021,nm0194540,1
tt0318025,nm0422605,9
tt0318028,nm0453953,23
tt0318034,nm0812546,16
tt0318040,nm0896714,5
tt0318076,nm0050688,1
tt0318081,nm0001382,20
tt0318155,nm0001102,18
tt0318181,nm0434838,2
tt0318267,nm1192504,1
tt0318275,nm0616114,19
tt0318281,nm0416039,1
tt0318283,nm0001661,18
tt0318292,nm0765250,7
tt0318338,nm0885536,3
tt0318374,nm0469694,4
tt0318380,nm0651148,1
tt0318411,nm0611932,3
tt0318462,nm0758574,9
tt0318523,nm0128382,8
tt0318540,nm0616114,19
tt0318546,nm0865572,4
tt0318565,nm0672704,12
tt0318579,nm0133426,9
tt0318590,nm0142504,2
tt0318605,nm9425769,1
tt0318627,nm0936838,1
tt0318649,nm0252135,3
tt0318696,nm1172535,3
tt0318725,nm0006734,15
tt0318742,nm0000934,18
tt0318761,nm0590122,3
tt0318765,nm0586002,5
tt0318773,nm0362854,5
tt0318780,nm0222545,24
tt0318797,nm0890864,18
tt0318806,nm0039903,2
tt0318819,nm1257058,1
tt0318850,nm0934578,14
tt0318956,nm0025609,4
tt0318974,nm0359387,6
tt0318988,nm0613851,3
tt0318992,nm1166609,1
tt0319056,nm1180439,1
tt0319061,nm0000318,19
tt0319115,nm0905291,1
tt0319147,nm0194920,7
tt0319153,nm0061792,26
tt0319193,nm0765250,7
tt0319237,nm0002194,32
tt0319262,nm0000386,17
tt0319290,nm0616114,19
tt0319316,nm0862015,3
tt0319336,nm1367226,1
tt0319337,nm0856863,2
tt0319343,nm0269463,7
tt0319351,nm0616114,19
tt0319468,nm0616114,19
tt0319500,nm1183478,1
tt0319524,nm0453270,4
tt0319531,nm0388198,10
tt0319538,nm0997190,3
tt0319546,nm1181534,4
tt0319557,nm0044584,12
tt0319622,nm2158003,6
tt0319640,nm1164838,3
tt0319649,nm1163036,1
tt0319653,nm0898524,12
tt0319685,nm0267715,5
tt0319728,nm0003332,7
tt0319736,nm0764316,14
tt0319767,nm0920017,3
tt0319769,nm0508208,7
tt0319803,nm0918876,3
tt0319813,nm0890864,18
tt0319817,nm2158003,6
tt0319821,nm0626754,4
tt0319829,nm0153078,5
tt0319836,nm1181881,2
tt0319841,nm0707364,10
tt0319844,nm0477917,3
tt0319901,nm0864775,49
tt0319917,nm0580318,7
tt0320042,nm0686304,8
tt0320097,nm0223522,37
tt0320109,nm0297133,2
tt0320116,nm0151546,8
tt0320134,nm0616114,19
tt0320159,nm0325877,3
tt0320187,nm1185918,2
tt0320193,nm0496969,6
tt0320194,nm0612816,6
tt0320242,nm0002089,39
tt0320244,nm0047259,1
tt0320387,nm0855611,1
tt0320421,nm0471452,19
tt0320422,nm1186467,1
tt0320523,nm0616114,19
tt0320606,nm2158003,6
tt0320661,nm0000631,26
tt0320668,nm0003152,3
tt0320671,nm0468326,1
tt0320691,nm0936482,4
tt0320708,nm0136551,1
tt0320718,nm0616114,19
tt0320736,nm2158003,6
tt0320751,nm1184108,1
tt0320763,nm1184629,4
tt0320795,nm0466892,3
tt0321175,nm0274407,4
tt0321249,nm0304025,1
tt0321264,nm0996004,1
tt0321411,nm0034740,1
tt0321432,nm0070837,2
tt0321436,nm0403101,7
tt0321440,nm0657929,1
tt0321442,nm1317689,2
tt0321451,nm1190612,1
tt0321463,nm0294878,5
tt0321473,nm0778280,1
tt0321492,nm0783228,1
tt0321494,nm0940326,4
tt0321505,nm0909120,2
tt0321626,nm0317367,4
tt0321641,nm0613645,14
tt0321858,nm0430606,2
tt0321968,nm5556806,4
tt0321983,nm1190203,2
tt0321997,nm0002089,39
tt0322005,nm1191464,1
tt0322023,nm1177692,1
tt0322027,nm0195934,9
tt0322082,nm0029458,4
tt0322110,nm0901404,5
tt0322125,nm1207262,3
tt0322132,nm0032714,17
tt0322177,nm0368645,6
tt0322189,nm0953216,7
tt0322241,nm0224989,3
tt0322250,nm0440052,1
tt0322259,nm0005436,8
tt0322289,nm0001031,55
tt0322298,nm1167933,3
tt0322330,nm0914132,11
tt0322399,nm0620008,4
tt0322420,nm0001437,10
tt0322423,nm0937501,2
tt0322545,nm0369686,9
tt0322589,nm0937306,6
tt0322590,nm0442455,20
tt0322621,nm0217034,1
tt0322629,nm0299134,6
tt0322645,nm0794000,5
tt0322651,nm0091602,2
tt0322659,nm0689187,11
tt0322674,nm0813786,12
tt0322700,nm0004965,1
tt0322725,nm0308520,10
tt0322731,nm1193612,2
tt0322788,nm0539034,18
tt0322807,nm1195601,3
tt0322824,nm1196161,4
tt0322830,nm0239586,2
tt0322853,nm0620052,3
tt0322884,nm1195064,4
tt0322887,nm0756406,7
tt0322896,nm1207206,2
tt0322902,nm0820232,5
tt0322918,nm0945674,9
tt0322936,nm1194320,5
tt0322987,nm0019247,6
tt0322988,nm0245857,4
tt0322999,nm0415148,1
tt0323013,nm1027719,4
tt0323033,nm0398185,6
tt0323050,nm0907635,1
tt0323084,nm0460323,2
tt0323103,nm0795803,4
tt0323120,nm0112085,2
tt0323177,nm0235238,3
tt0323246,nm1276541,1
tt0323248,nm0146049,6
tt0323261,nm1194184,1
tt0323279,nm0407946,7
tt0323298,nm0585011,12
tt0323303,nm0008150,8
tt0323350,nm1194395,2
tt0323364,nm0030791,31
tt0323425,nm0728335,1
tt0323443,nm0904439,5
tt0323460,nm0129970,17
tt0323465,nm0011173,2
tt0323546,nm0616114,19
tt0323551,nm0617407,15
tt0323572,nm0579318,1
tt0323630,nm0014203,4
tt0323633,nm0644022,3
tt0323642,nm0322368,2
tt0323727,nm0427950,2
tt0323741,nm0232382,3
tt0323807,nm0610831,12
tt0323808,nm0362736,3
tt0323869,nm0605672,2
tt0323872,nm0357584,7
tt0323874,nm1193363,1
tt0323890,nm1155100,1
tt0323918,nm0493894,6
tt0323939,nm1195760,1
tt0323944,nm0712753,3
tt0323998,nm0540297,9
tt0324071,nm0504495,24
tt0324107,nm0898224,2
tt0324123,nm1195117,3
tt0324127,nm0580729,3
tt0324133,nm0654830,18
tt0324158,nm1195308,5
tt0324175,nm0179018,1
tt0324197,nm0359734,12
tt0324216,nm1197971,5
tt0324242,nm0151066,12
tt0324296,nm0361735,14
tt0324518,nm0490487,37
tt0324554,nm0006476,7
tt0324557,nm0314230,1
tt0324572,nm0441429,1
tt0324619,nm0006854,17
tt0324657,nm0129970,17
tt0324951,nm0223485,13
tt0324952,nm0496622,3
tt0324977,nm0765873,13
tt0324992,nm1108836,1
tt0325005,nm0464847,5
tt0325011,nm0811714,7
tt0325015,nm1201776,2
tt0325041,nm0442479,13
tt0325055,nm0420422,3
tt0325056,nm1201923,1
tt0325123,nm0000410,1
tt0325145,nm0881762,5
tt0325165,nm0477041,11
tt0325181,nm0155642,19
tt0325191,nm0618779,4
tt0325214,nm0119106,9
tt0325233,nm0747689,9
tt0325234,nm0138034,1
tt0325258,nm0918873,6
tt0325478,nm0258589,2
tt0325534,nm1203335,1
tt0325591,nm0994553,5
tt0325596,nm0725345,6
tt0325602,nm0246119,1
tt0325651,nm0006786,3
tt0325655,nm0659380,17
tt0325675,nm1204496,1
tt0325694,nm1202523,2
tt0325703,nm0000957,5
tt0325710,nm0001880,13
tt0325713,nm0946327,2
tt0325730,nm1202537,1
tt0325733,nm0902022,3
tt0325734,nm0359634,3
tt0325743,nm1203013,3
tt0325761,nm0507185,4
tt0325805,nm0000631,26
tt0325826,nm0072364,2
tt0325948,nm0347552,4
tt0325958,nm0710830,4
tt0325968,nm0696414,2
tt0325980,nm0893659,10
tt0325988,nm0535226,1
tt0326036,nm0545382,3
tt0326065,nm0005616,6
tt0326098,nm1003276,3
tt0326101,nm0015168,3
tt0326107,nm0609399,14
tt0326143,nm0945674,9
tt0326174,nm1202806,4
tt0326194,nm1201544,1
tt0326208,nm0400486,4
tt0326292,nm1203166,1
tt0326357,nm0142918,1
tt0326367,nm0025640,5
tt0326429,nm0941811,14
tt0326430,nm0555909,2
tt0326436,nm0766220,8
tt0326441,nm1045681,4
tt0326449,nm0815638,14
tt0326450,nm0495536,8
tt0326576,nm0122216,16
tt0326664,nm0611683,15
tt0326716,nm0425957,5
tt0326722,nm0756959,1
tt0326745,nm3058370,2
tt0326746,nm0471452,19
tt0326769,nm0090066,2
tt0326770,nm0258581,3
tt0326773,nm1214875,4
tt0326791,nm0534831,1
tt0326805,nm0527453,9
tt0326806,nm0056006,3
tt0326828,nm0437709,4
tt0326835,nm1213712,2
tt0326856,nm0001469,23
tt0326900,nm0388971,1
tt0326905,nm0001093,8
tt0326923,nm0754330,2
tt0326965,nm1075006,1
tt0326976,nm0202999,3
tt0326977,nm0759368,15
tt0326983,nm0463319,4
tt0326992,nm1213547,1
tt0327001,nm0001238,91
tt0327002,nm0766220,8
tt0327004,nm0788159,4
tt0327056,nm0000142,15
tt0327067,nm1213790,6
tt0327071,nm0451600,1
tt0327084,nm0426333,4
tt0327137,nm0564827,4
tt0327147,nm0945481,5
tt0327153,nm0024521,2
tt0327162,nm0000568,10
tt0327169,nm0417541,5
tt0327201,nm0009287,3
tt0327205,nm0711915,4
tt0327210,nm0787768,1
tt0327226,nm0046899,1
tt0327227,nm0702705,2
tt0327247,nm0222043,9
tt0327255,nm0790863,1
tt0327259,nm0439748,2
tt0327344,nm0435219,1
tt0327403,nm1234320,3
tt0327409,nm0470323,3
tt0327437,nm0178997,9
tt0327451,nm0717024,7
tt0327498,nm0299923,8
tt0327520,nm1228978,1
tt0327546,nm0647438,17
tt0327554,nm0685759,2
tt0327594,nm0652926,2
tt0327597,nm0783139,4
tt0327643,nm0038875,6
tt0327660,nm0844038,3
tt0327665,nm0247826,2
tt0327679,nm0641373,5
tt0327681,nm1119160,1
tt0327682,nm0404008,7
tt0327717,nm0375983,4
tt0327753,nm1216004,5
tt0327761,nm1701267,8
tt0327835,nm0451262,9
tt0327850,nm0000916,11
tt0327940,nm0866909,1
tt0328031,nm0002340,12
tt0328045,nm0463740,32
tt0328077,nm0661484,1
tt0328078,nm0233555,2
tt0328099,nm0925870,7
tt0328107,nm0001716,17
tt0328121,nm1219303,1
tt0328132,nm0876726,1
tt0328179,nm1119314,1
tt0328199,nm0605583,5
tt0328258,nm1216495,6
tt0328270,nm0396933,7
tt0328279,nm1365426,1
tt0328316,nm0868595,5
tt0328349,nm1216911,2
tt0328378,nm0484879,5
tt0328390,nm0916372,3
tt0328420,nm0715371,2
tt0328432,nm0463581,11
tt0328503,nm1139068,1
tt0328509,nm0304921,4
tt0328538,nm0362566,8
tt0328589,nm0920108,2
tt0328671,nm0223522,37
tt0328675,nm1215478,7
tt0328720,nm0182426,1
tt0328727,nm1029077,1
tt0328729,nm0536705,9
tt0328802,nm0149631,22
tt0328825,nm0681311,3
tt0328828,nm0245888,3
tt0328844,nm0283377,7
tt0328868,nm0956484,8
tt0328875,nm0903392,2
tt0328880,nm0086431,1
tt0328890,nm0244967,2
tt0328899,nm0178876,6
tt0328901,nm1227424,1
tt0328990,nm0001901,9
tt0328993,nm0324426,5
tt0328998,nm0787453,6
tt0329002,nm1228531,2
tt0329028,nm0003474,3
tt0329030,nm0806450,2
tt0329042,nm0599291,3
tt0329083,nm0558094,9
tt0329095,nm0310802,1
tt0329099,nm1226504,3
tt0329101,nm0950553,17
tt0329106,nm0094280,1
tt0329111,nm0029242,21
tt0329162,nm1229221,2
tt0329216,nm0380705,8
tt0329268,nm0752922,23
tt0329272,nm0660453,8
tt0329276,nm0077533,1
tt0329297,nm0103655,4
tt0329306,nm0607445,1
tt0329330,nm0034899,9
tt0329347,nm0755658,7
tt0329354,nm0141033,4
tt0329355,nm0902092,2
tt0329380,nm0421716,7
tt0329388,nm0243191,8
tt0329393,nm0031967,9
tt0329421,nm0872594,3
tt0329429,nm0329715,6
tt0329431,nm0605648,3
tt0329485,nm0003974,5
tt0329493,nm1230148,1
tt0329502,nm0385138,4
tt0329572,nm0470098,4
tt0329575,nm0002657,5
tt0329584,nm0527852,4
tt0329589,nm0168439,1
tt0329601,nm0154824,1
tt0329632,nm1249947,2
tt0329691,nm0994538,3
tt0329706,nm0488623,6
tt0329717,nm0005421,9
tt0329731,nm0895835,5
tt0329767,nm0771054,10
tt0329768,nm1231248,3
tt0329774,nm0848414,9
tt0329775,nm1228284,1
tt0329794,nm0344761,5
tt0329954,nm0676248,54
tt0330039,nm0533370,1
tt0330073,nm0030762,11
tt0330080,nm0837661,3
tt0330082,nm0004072,3
tt0330094,nm1231757,6
tt0330111,nm0211072,2
tt0330136,nm0025955,3
tt0330175,nm0798676,1
tt0330193,nm0768597,4
tt0330203,nm0887996,3
tt0330212,nm0677892,2
tt0330217,nm0539495,4
tt0330225,nm2007811,2
tt0330229,nm0001429,5
tt0330241,nm0440424,2
tt0330242,nm1267649,1
tt0330243,nm0467666,9
tt0330316,nm1232864,2
tt0330333,nm0192463,4
tt0330342,nm0482893,8
tt0330373,nm0001565,17
tt0330496,nm1234387,1
tt0330501,nm1234345,14
tt0330506,nm0873608,14
tt0330508,nm1119422,1
tt0330513,nm0091149,2
tt0330536,nm0634601,1
tt0330539,nm0887511,5
tt0330540,nm0854578,2
tt0330541,nm0501988,1
tt0330568,nm1231912,2
tt0330582,nm0807634,1
tt0330602,nm0309996,9
tt0330670,nm0536213,2
tt0330691,nm0000783,18
tt0330695,nm0006410,1
tt0330711,nm0439640,1
tt0330783,nm1178654,1
tt0330790,nm0320387,5
tt0330793,nm0378144,2
tt0330843,nm1249945,6
tt0330889,nm0789496,3
tt0330896,nm1233810,1
tt0330911,nm0405605,6
tt0330972,nm0002916,6
tt0330977,nm1233327,1
tt0330989,nm0645038,5
tt0330994,nm0856524,2
tt0331040,nm0720411,2
tt0331041,nm0467145,1
tt0331042,nm0013711,1
tt0331088,nm0453477,6
tt0331175,nm0055307,1
tt0331212,nm0046636,3
tt0331216,nm0223522,37
tt0331231,nm0953510,1
tt0331256,nm1242250,1
tt0331282,nm0954099,11
tt0331314,nm8625898,1
tt0331334,nm0866414,4
tt0331338,nm0423428,4
tt0331370,nm0714261,2
tt0331421,nm0539491,6
tt0331466,nm0160435,1
tt0331468,nm0001214,14
tt0331479,nm0619777,4
tt0331508,nm1211084,1
tt0331509,nm0059835,6
tt0331525,nm0506290,4
tt0331535,nm0898524,12
tt0331621,nm1416190,8
tt0331632,nm0331532,10
tt0331639,nm0885537,15
tt0331698,nm0387828,5
tt0331701,nm0881919,10
tt0331711,nm0859579,1
tt0331811,nm1009775,2
tt0331834,nm0457565,13
tt0331851,nm0409790,1
tt0331906,nm0437481,3
tt0331933,nm0378893,13
tt0331952,nm0115764,1
tt0332021,nm1549002,1
tt0332047,nm0268370,12
tt0332136,nm0432627,4
tt0332151,nm0470749,1
tt0332167,nm0649181,6
tt0332194,nm1245382,7
tt0332224,nm0865422,9
tt0332239,nm1243740,7
tt0332260,nm0661883,2
tt0332280,nm0001024,7
tt0332281,nm0464180,9
tt0332285,nm0001714,3
tt0332313,nm0151546,8
tt0332318,nm0732106,1
tt0332322,nm0349484,5
tt0332375,nm0200380,2
tt0332379,nm0000500,18
tt0332381,nm0466349,11
tt0332452,nm0000583,13
tt0332458,nm0360528,1
tt0332563,nm0854976,2
tt0332569,nm0593992,3
tt0332605,nm0464846,20
tt0332639,nm0155280,18
tt0332658,nm1259871,6
tt0332699,nm0201949,5
tt0332701,nm0692358,2
